-221.544 827910000000 104360000000 1515100000 1865300000 1425655380000
-221.498 832410000000 104770000000 1546500000 1893300000 1432950300000
-221.453 837200000000 105180000000 1589400000 1931500000 1440747320000
-221.407 842280000000 105590000000 1647900000 1983700000 1449124020000
-221.362 847660000000 105990000000 1727800000 2054900000 1458141640000
-221.316 853340000000 106400000000 1837000000 2152200000 1468055000000
-221.271 859310000000 106800000000 1986000000 2285100000 1478942000000
-221.225 865590000000 107200000000 2189600000 2466600000 1491148080000
-221.18 872180000000 107600000000 2467600000 2714500000 1505041280000
-221.134 879080000000 107990000000 2847300000 3053000000 1521070940000
-221.089 886290000000 108390000000 3365700000 3515400000 1540033260000
-221.043 893820000000 108780000000 4073800000 4146800000 1562769240000
-221.043 893820000000 108780000000 4073800000 4146800000 1562769240000
-221.012 904140000000 109320000000 5185500000 5138100000 1596572100000
-220.982 913920000000 109850000000 6250700000 6087700000 1628917860000
-220.951 923160000000 110370000000 7269300000 6995600000 1659805740000
-220.921 931870000000 110890000000 8241400000 7861800000 1689300520000
-220.89 940030000000 111400000000 9167100000 8686500000 1717331380000
-220.859 947660000000 111900000000 10046000000 9469600000 1743914000000
-220.829 954750000000 112390000000 10879000000 10211000000 1769044200000
-220.798 961300000000 112880000000 11665000000 10911000000 1792771000000
-220.767 967310000000 113360000000 12405000000 11570000000 1815053000000
-220.737 972780000000 113830000000 13099000000 12188000000 1835890200000
-220.706 977720000000 114290000000 13746000000 12764000000 1855272800000
-220.676 982110000000 114750000000 14347000000 13298000000 1873242600000
-220.645 985970000000 115200000000 14902000000 13792000000 1889789600000
-220.614 989290000000 115650000000 15410000000 14244000000 1904926000000
-220.584 992070000000 116080000000 15872000000 14655000000 1918563600000
-220.553 994310000000 116510000000 16288000000 15025000000 1930810400000
-220.523 996010000000 116930000000 16658000000 15354000000 1941612400000
-220.492 997180000000 117350000000 16981000000 15642000000 1951025800000
-220.461 997800000000 117760000000 17258000000 15888000000 1958972400000
-220.431 997890000000 118160000000 17489000000 16093000000 1965484200000
-220.4 997440000000 118550000000 17674000000 16258000000 1970563200000
-220.37 996450000000 118940000000 17813000000 16381000000 1974239400000
-220.339 994920000000 119320000000 17905000000 16463000000 1976463000000
-220.308 992860000000 119690000000 17951000000 16504000000 1977251800000
-220.278 990250000000 120060000000 17951000000 16504000000 1976639800000
-220.247 987110000000 120420000000 17905000000 16463000000 1974593000000
-220.216 983430000000 120770000000 17813000000 16381000000 1971101400000
-220.186 979210000000 121110000000 17674000000 16258000000 1966157200000
-220.155 974450000000 121450000000 17489000000 16093000000 1959810200000
-220.125 969150000000 121780000000 17258000000 15888000000 1952030400000
-220.094 963320000000 122110000000 16981000000 15642000000 1942869800000
-220.063 956940000000 122420000000 16658000000 15354000000 1932188400000
-220.033 950030000000 122730000000 16288000000 15025000000 1920118400000
-220.002 942580000000 123040000000 15872000000 14655000000 1906657600000
-219.972 934590000000 123330000000 15410000000 14244000000 1891698000000
-219.941 926060000000 123620000000 14902000000 13792000000 1875347600000
-219.91 916990000000 123900000000 14347000000 13298000000 1857532600000
-219.88 907390000000 124180000000 13746000000 12764000000 1838348800000
-219.849 897250000000 124450000000 13099000000 12188000000 1817708200000
-219.819 886560000000 124710000000 12405000000 11570000000 1795593000000
-219.788 875340000000 124970000000 11665000000 10911000000 1772097000000
-219.757 863580000000 125210000000 10879000000 10211000000 1747102200000
-219.727 851280000000 125460000000 10046000000 9469600000 1720758000000
-219.696 838450000000 125690000000 9167100000 8686500000 1692917380000
-219.665 825070000000 125920000000 8241500000 7861800000 1663663300000
-219.635 811150000000 126140000000 7269400000 6995600000 1632954520000
-219.604 796700000000 126350000000 6250700000 6087700000 1600797860000
-219.574 781710000000 126560000000 5185600000 5138100000 1567238880000
-219.543 766180000000 126760000000 4073800000 4146800000 1532221240000
-219.543 766180000000 126760000000 4073800000 4146800000 1532221240000
-219.511 758250000000 126860000000 3557800000 3686600000 1515284040000
-219.48 750450000000 126960000000 3142500000 3316300000 1500341100000
-219.448 742760000000 127050000000 2808300000 3018200000 1486953140000
-219.416 735200000000 127150000000 2539200000 2778300000 1474955360000
-219.385 727760000000 127250000000 2322700000 2585200000 1464049460000
-219.353 720430000000 127350000000 2148400000 2429800000 1454035120000
-219.321 713210000000 127440000000 2008100000 2304700000 1444705580000
-219.289 706110000000 127540000000 1895100000 2204000000 1436055780000
-219.258 699120000000 127630000000 1804300000 2123000000 1427871540000
-219.226 692240000000 127730000000 1731100000 2057800000 1420178180000
-219.194 685470000000 127820000000 1672200000 2005300000 1412804760000
-219.163 678810000000 127910000000 1624800000 1963100000 1405754640000
-219.131 672240000000 128010000000 1586700000 1929100000 1399019460000
-219.099 665790000000 128100000000 1556000000 1901700000 1392487200000
-219.068 659430000000 128190000000 1531200000 1879700000 1386155760000
-219.036 653180000000 128280000000 1511300000 1861900000 1380022940000
-219.004 647020000000 128370000000 1495300000 1847600000 1374052540000
-218.972 640960000000 128460000000 1482400000 1836200000 1368241120000
-218.941 634990000000 128550000000 1472100000 1826900000 1362565180000
-218.909 629130000000 128640000000 1463700000 1819500000 1357036860000
-218.877 623350000000 128730000000 1457000000 1813500000 1351618600000
-218.846 617660000000 128820000000 1451600000 1808700000 1346314880000
-218.814 612070000000 128910000000 1447200000 1804800000 1341129760000
-218.782 606570000000 129000000000 1443700000 1801600000 1336050060000
-218.751 601150000000 129080000000 1440900000 1799100000 1331010220000
-218.719 595820000000 129170000000 1438600000 1797100000 1326124280000
-218.687 590570000000 129260000000 1436800000 1795500000 1321327040000
-218.655 585410000000 129340000000 1435300000 1794200000 1316571740000
-218.624 580330000000 129430000000 1434100000 1793100000 1311955180000
-218.592 575330000000 129510000000 1433100000 1792200000 1307368580000
-218.56 570420000000 129600000000 1432400000 1791600000 1302931920000
-218.529 565580000000 129680000000 1431700000 1791000000 1298511260000
-218.497 560820000000 129760000000 1431200000 1790600000 1294174560000
-218.465 556130000000 129840000000 1430800000 1790200000 1289908640000
-218.434 551530000000 129930000000 1430500000 1789900000 1285788700000
-218.402 546990000000 130010000000 1430200000 1789700000 1281675960000
-218.37 542540000000 130090000000 1430000000 1789500000 1277654000000
-218.338 538150000000 130170000000 1429900000 1789300000 1273692820000
-218.307 533830000000 130250000000 1429700000 1789200000 1269802060000
-218.275 529590000000 130330000000 1429600000 1789100000 1265992080000
-218.243 525420000000 130410000000 1429500000 1789000000 1262252100000
-218.212 521310000000 130490000000 1429400000 1789000000 1258573320000
-218.18 517270000000 130570000000 1429400000 1788900000 1254964120000
-218.148 513300000000 130640000000 1429300000 1788900000 1251371340000
-218.117 509390000000 130720000000 1429300000 1788800000 1247892140000
-218.085 505550000000 130800000000 1429200000 1788800000 1244483360000
-218.053 501780000000 130870000000 1429200000 1788800000 1241091360000
-218.021 498060000000 130950000000 1429200000 1788700000 1237802160000
-217.99 494410000000 131030000000 1429200000 1788700000 1234584160000
-217.99 494410000000 131030000000 1429200000 1788700000 1234584160000
-217.958 490820000000 131100000000 1429200000 1788700000 1231372160000
-217.926 487290000000 131170000000 1429100000 1788700000 1228219380000
-217.895 483820000000 131250000000 1429100000 1788700000 1225181380000
-217.863 480400000000 131320000000 1429100000 1788700000 1222139380000
-217.831 477050000000 131400000000 1429100000 1788700000 1219221380000
-217.8 473750000000 131470000000 1429100000 1788700000 1216299380000
-217.768 470510000000 131540000000 1429100000 1788700000 1213437380000
-217.736 467330000000 131610000000 1429100000 1788700000 1210635380000
-217.704 464200000000 131680000000 1429100000 1788700000 1207883380000
-217.673 461120000000 131750000000 1429100000 1788700000 1205181380000
-217.641 458100000000 131820000000 1429100000 1788600000 1202538180000
-217.609 455130000000 131890000000 1429100000 1788600000 1199946180000
-217.578 452210000000 131960000000 1429100000 1788600000 1197404180000
-217.546 449340000000 132030000000 1429100000 1788600000 1194912180000
-217.514 446520000000 132100000000 1429100000 1788600000 1192470180000
-217.483 443760000000 132170000000 1429100000 1788600000 1190088180000
-217.451 441040000000 132240000000 1429100000 1788600000 1187746180000
-217.419 438370000000 132300000000 1429000000 1788600000 1185399400000
-217.387 435750000000 132370000000 1429000000 1788600000 1183157400000
-217.356 433180000000 132440000000 1429000000 1788600000 1180965400000
-217.324 430650000000 132500000000 1429000000 1788600000 1178759400000
-217.292 428170000000 132570000000 1429000000 1788600000 1176657400000
-217.261 425740000000 132630000000 1429000000 1788600000 1174551400000
-217.229 423350000000 132700000000 1429000000 1788600000 1172539400000
-217.197 421000000000 132760000000 1429000000 1788600000 1170513400000
-217.166 418700000000 132830000000 1429000000 1788600000 1168591400000
